lat,lon,Empresa,Compañía,,Comuna,Región,Tipo Documento,Nro. Documento,Fecha Documento
-40.5675,-73.13472222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Osorno,X,DECRETO NOTIFICADO,145,14/04/1997
-38.43472222,-71.88722222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Curacautín,IX,DECRETO NOTIFICADO,145,14/04/1997
-37.42,-73.23666667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Curanilahue,VIII,DECRETO NOTIFICADO,145,14/04/1997
-18.48638889,-70.32111111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Arica,XV,DECRETO NOTIFICADO,145,14/04/1997
-39.27111111,-71.97138889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pucón,IX,DECRETO NOTIFICADO,145,14/04/1997
-33.39055556,-70.54861111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,145,14/04/1997
-25.41527778,-70.42333333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Taltal,II,DECRETO NOTIFICADO,145,14/04/1997
-26.38055556,-70.28055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Chañaral,III,DECRETO NOTIFICADO,145,14/04/1997
-32.9725,-71.01055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Til Til,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.44083333,-70.65388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.47166667,-70.55833333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Peñalolén,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.56694444,-71.61472222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,San Antonio,V,DECRETO NOTIFICADO,145,14/04/1997
-30.00166667,-71.40027778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Coquimbo,IV,DECRETO NOTIFICADO,145,14/04/1997
-33.42888889,-70.63972222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Recoleta,RM,DECRETO NOTIFICADO,145,14/04/1997
-32.5375,-71.43361111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Papudo,V,DECRETO NOTIFICADO,145,14/04/1997
-22.19222222,-69.75638889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,María Elena,II,DECRETO NOTIFICADO,145,14/04/1997
-27.35972222,-70.28055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Copiapó,III,DECRETO NOTIFICADO,145,14/04/1997
-36.70805556,-73.12472222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Talcahuano,VIII,DECRETO NOTIFICADO,145,14/04/1997
-30.20194444,-71.03527778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Coquimbo,IV,DECRETO NOTIFICADO,145,14/04/1997
-30.82833333,-71.26027778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Monte Patria,IV,DECRETO NOTIFICADO,145,14/04/1997
-38.11555556,-72.35472222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Ercilla,IX,DECRETO NOTIFICADO,145,14/04/1997
-36.60555556,-72.10277778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Chillán,VIII,DECRETO NOTIFICADO,145,14/04/1997
-39.28222222,-72.23722222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Villarrica,IX,DECRETO NOTIFICADO,145,14/04/1997
-33.39777778,-70.60861111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.42638889,-70.61361111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Providencia,RM,DECRETO NOTIFICADO,145,14/04/1997
-36.70333333,-72.52527778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Quillón,VIII,DECRETO NOTIFICADO,145,14/04/1997
-33.38638889,-71.26583333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,145,14/04/1997
-41.6125,-73.20055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Calbuco,X,DECRETO NOTIFICADO,145,14/04/1997
-36.62138889,-71.79805556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Coihueco,VIII,DECRETO NOTIFICADO,145,14/04/1997
-33.36472222,-70.53472222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Lo Barnechea,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.34194444,-70.26638889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Lo Barnechea,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.45527778,-70.94666667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,145,14/04/1997
-35.4975,-72.42833333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Constitución,VII,DECRETO NOTIFICADO,145,14/04/1997
-38.03833333,-73.33166667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Contulmo,VIII,DECRETO NOTIFICADO,145,14/04/1997
-40.59861111,-72.86666667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puyehue,X,DECRETO NOTIFICADO,145,14/04/1997
-34.38083333,-71.2925,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pichidegua,VI,DECRETO NOTIFICADO,145,14/04/1997
-42.15027778,-73.53138889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Quemchi,X,DECRETO NOTIFICADO,145,14/04/1997
-33.6575,-70.94055556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Talagante,RM,DECRETO NOTIFICADO,145,14/04/1997
-32.75083333,-71.2,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Nogales,V,DECRETO NOTIFICADO,145,14/04/1997
-42.47472222,-73.7625,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Castro,X,DECRETO NOTIFICADO,145,14/04/1997
-32.76583333,-71.48305556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Quintero,V,DECRETO NOTIFICADO,145,14/04/1997
-33.39416667,-70.78944444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,145,14/04/1997
-41.96416667,-72.46805556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Hualaihue,X,DECRETO NOTIFICADO,145,14/04/1997
-33.40444444,-70.6,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.58027778,-70.37027778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,San José de Maipo,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.82777778,-71.51305556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,San Pedro,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.44361111,-70.62277778,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Providencia,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.52333333,-70.61722222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Granja,RM,DECRETO NOTIFICADO,145,14/04/1997
-22.16861111,-70.14583333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Tocopilla,II,DECRETO NOTIFICADO,145,14/04/1997
-31.31611111,-71.11972222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Illapel,IV,DECRETO NOTIFICADO,145,14/04/1997
-32.67027778,-70.65333333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Putaendo,V,DECRETO NOTIFICADO,145,14/04/1997
-32.78333333,-71.3,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Cruz,V,DECRETO NOTIFICADO,145,14/04/1997
-33.42861111,-70.52638889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Reina,RM,DECRETO NOTIFICADO,145,14/04/1997
-33.44333333,-71.64,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,El Tabo,V,DECRETO NOTIFICADO,145,14/04/1997
-33.38555556,-70.71,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Quilicura,RM,DECRETO NOTIFICADO,145,14/04/1997
-20.34388889,-70.10972222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Iquique,I,DECRETO NOTIFICADO,145,14/04/1997
-27.15111111,-70.69861111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Caldera,III,DECRETO NOTIFICADO,145,14/04/1997
-33.08416667,-71.31166667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Villa Alemana,V,DECRETO NOTIFICADO,145,14/04/1997
-30.72,-70.93972222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Monte Patria,IV,DECRETO NOTIFICADO,145,14/04/1997
-33.61444444,-70.67638889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,San Bernardo,RM,DECRETO NOTIFICADO,145,14/04/1997
-34.32,-71.02611111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Coinco,VI,DECRETO NOTIFICADO,145,14/04/1997
-39.59,-72.6,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Lanco,XIV,DECRETO NOTIFICADO,145,14/04/1997
-40.93222222,-73.13194444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Purranque,X,DECRETO NOTIFICADO,145,14/04/1997
-35.66666667,-71.3575,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Colbún,VII,DECRETO NOTIFICADO,145,14/04/1997
-42.47722222,-73.86083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Dalcahue,X,DECRETO NOTIFICADO,146,14/04/1997
-33.38472222,-70.59416667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Vitacura,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.60555556,-71.40888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,San Antonio,V,DECRETO NOTIFICADO,146,14/04/1997
-33.30166667,-71.40583333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,146,14/04/1997
-33.69583333,-71.42111111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Melipilla,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.36166667,-70.51138889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Lo Barnechea,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.04527778,-71.55944444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Valparaíso,V,DECRETO NOTIFICADO,146,14/04/1997
-33.43222222,-70.65583333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.04583333,-71.64388889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Valparaíso,V,DECRETO NOTIFICADO,146,14/04/1997
-33.44083333,-70.65388889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-36.44083333,-70.65388889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.04055556,-71.61555556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Valparaíso,V,DECRETO NOTIFICADO,146,14/04/1997
-33.0275,-71.57777778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,146,14/04/1997
-33.68888889,-71.2175,ENTEL TELEFONIA MOVIL S.A.,Entel,,Melipilla,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.62138889,-70.67138889,ENTEL TELEFONIA MOVIL S.A.,Entel,,San Bernardo,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.50166667,-70.54333333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Macul,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.45527778,-70.94666667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.40333333,-70.56555556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.42166667,-70.71722222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Cerro Navia,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.39333333,-70.57,ENTEL TELEFONIA MOVIL S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.37833333,-70.55416667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Vitacura,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.60305556,-70.54138889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Puente Alto,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.42694444,-70.57361111,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Reina,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.39555556,-70.495,ENTEL TELEFONIA MOVIL S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.54722222,-70.56944444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Cartagena,V,DECRETO NOTIFICADO,146,14/04/1997
-33.19388889,-71.49861111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,146,14/04/1997
-33.46527778,-70.65055556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.21527778,-71.47638889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,146,14/04/1997
-33.36055556,-70.69333333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Conchalí,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.42861111,-70.52222222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.44055556,-70.65388889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.46416667,-70.57527778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Peñalolén,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.58194444,-70.62083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Pintana,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.51888889,-70.60083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Florida,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.38944444,-71.26527778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.38472222,-70.59416667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Vitacura,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.54277778,-70.57083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Florida,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.48305556,-70.90944444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Maipú,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.43666667,-70.63583333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.39694444,-70.68083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Quilicura,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.41722222,-70.61444444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Providencia,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.54166667,-70.65444444,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Cisterna,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.42722222,-70.675,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Reina,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.1675,-71.61555556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,146,14/04/1997
-33.025,-71.55,ENTEL TELEFONIA MOVIL S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,146,14/04/1997
-33.01305556,-71.53888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,146,14/04/1997
-33.41472222,-70.64305556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Recoleta,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.3875,-70.54416667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.41083333,-70.59916667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.42,-70.47583333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Las Condes,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.56833333,-71.61361111,ENTEL TELEFONIA MOVIL S.A.,Entel,,San Antonio,V,DECRETO NOTIFICADO,146,14/04/1997
-33.6625,-70.80138889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Calera de Tango,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.435,-70.60666667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Vitacura,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.45361111,-70.69805556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Estación Central,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.485,-70.70333333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Cerrillos,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.49972222,-70.66694444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Pedro Aguirre Cerda,RM,DECRETO NOTIFICADO,146,14/04/1997
-32.81916667,-71.32361111,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Cruz,V,DECRETO NOTIFICADO,146,14/04/1997
-33.38083333,-70.645,ENTEL TELEFONIA MOVIL S.A.,Entel,,Recoleta,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.36527778,-70.53166667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Vitacura,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.44972222,-70.67583333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.45361111,-70.62472222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Ñuñoa,RM,DECRETO NOTIFICADO,146,14/04/1997
-32.83166667,-70.59111111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Los Andes,V,DECRETO NOTIFICADO,146,14/04/1997
-33.23944444,-70.79972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Lampa,RM,DECRETO NOTIFICADO,146,14/04/1997
-32.04027778,-71.37111111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Villa Alemana,V,DECRETO NOTIFICADO,146,14/04/1997
-33.20361111,-70.67583333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Colina,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.73222222,-70.74027778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Buin,RM,DECRETO NOTIFICADO,146,14/04/1997
-32.48888889,-71.29444444,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Ligua,V,DECRETO NOTIFICADO,146,14/04/1997
-32.65638889,-71.17583333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Nogales,V,DECRETO NOTIFICADO,146,14/04/1997
-33.40277778,-71.55833333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Casablanca,V,DECRETO NOTIFICADO,146,14/04/1997
-33.04666667,-71.44611111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Quilpué,V,DECRETO NOTIFICADO,146,14/04/1997
-32.80611111,-71.18972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Calera,V,DECRETO NOTIFICADO,146,14/04/1997
-32.96027778,-70.30027778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Los Andes,V,DECRETO NOTIFICADO,146,14/04/1997
-32.92916667,-70.65,ENTEL TELEFONIA MOVIL S.A.,Entel,,Calle Larga,V,DECRETO NOTIFICADO,146,14/04/1997
-33.72305556,-70.99888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,El Monte,RM,DECRETO NOTIFICADO,146,14/04/1997
-33.90027778,-70.70722222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Paine,RM,DECRETO NOTIFICADO,146,14/04/1997
-32.9725,-71.01083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Til Til,RM,DECRETO NOTIFICADO,146,14/04/1997
-32.77305556,-71.11444444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Calera,V,DECRETO NOTIFICADO,146,14/04/1997
-32.74805556,-70.72694444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Nogales,V,DECRETO NOTIFICADO,146,14/04/1997
-34.16694444,-70.74333333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Rancagua,VI,DECRETO NOTIFICADO,146,14/04/1997
-23.64805556,-70.39888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,146,14/04/1997
-23.64805556,-70.39888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,146,14/04/1997
-23.63916667,-70.38777778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,146,14/04/1997
-36.81833333,-73.04972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Concepción,VIII,DECRETO NOTIFICADO,146,14/04/1997
-23.58027778,-70.32833333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,146,14/04/1997
-38.69111111,-72.55888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Temuco,IX,DECRETO NOTIFICADO,146,14/04/1997
-36.83194444,-73.04166667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Concepción,VIII,DECRETO NOTIFICADO,146,14/04/1997
-36.76388889,-72.93972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Penco,VIII,DECRETO NOTIFICADO,146,14/04/1997
-38.73138889,-72.58361111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Temuco,IX,DECRETO NOTIFICADO,146,14/04/1997
-36.82972222,-73.04055556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Concepción,VIII,DECRETO NOTIFICADO,146,14/04/1997
-34.23638889,-70.71277778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Rancagua,VI,DECRETO NOTIFICADO,146,14/04/1997
-36.71472222,-73.11194444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Talcahuano,VIII,DECRETO NOTIFICADO,146,14/04/1997
-39.81361111,-73.24416667,ENTEL TELEFONIA MOVIL S.A.,Entel,,Valdivia,XIV,DECRETO NOTIFICADO,146,14/04/1997
-37.46805556,-72.34722222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Los Ángeles,VIII,DECRETO NOTIFICADO,146,14/04/1997
-35.84222222,-71.59055556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Linares,VII,DECRETO NOTIFICADO,146,14/04/1997
-36.13611111,-71.80277778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Parral,VII,DECRETO NOTIFICADO,146,14/04/1997
-41.46416667,-72.96194444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Puerto Montt,X,DECRETO NOTIFICADO,146,14/04/1997
-36.76388889,-72.93972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,San Ignacio,VIII,DECRETO NOTIFICADO,146,14/04/1997
-20.34472222,-70.10388889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Iquique,I,DECRETO NOTIFICADO,146,14/04/1997
-45.57111111,-72.06527778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Coyhaique,XI,DECRETO NOTIFICADO,146,14/04/1997
-39.81277778,-73.15222222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Valdivia,XIV,DECRETO NOTIFICADO,146,14/04/1997
-36.70777778,-73.12555556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Talcahuano,VIII,DECRETO NOTIFICADO,146,14/04/1997
-36.33888889,-71.71861111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Linares,VII,DECRETO NOTIFICADO,146,14/04/1997
-28.57944444,-70.76611111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Huasco,III,DECRETO NOTIFICADO,146,14/04/1997
-39.32083333,-72.68194444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Loncoche,IX,DECRETO NOTIFICADO,146,14/04/1997
-27.06361111,-70.81861111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Caldera,III,DECRETO NOTIFICADO,146,14/04/1997
-41.11083333,-73.0325,ENTEL TELEFONIA MOVIL S.A.,Entel,,Frutillar,X,DECRETO NOTIFICADO,146,14/04/1997
-29.95777778,-71.33777778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Coquimbo,IV,DECRETO NOTIFICADO,146,14/04/1997
-22.45388889,-68.92888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Calama,II,DECRETO NOTIFICADO,146,14/04/1997
-34.58194444,-70.985,ENTEL TELEFONIA MOVIL S.A.,Entel,,San Fernando,VI,DECRETO NOTIFICADO,146,14/04/1997
-19.80666667,-69.96027778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Huara,I,DECRETO NOTIFICADO,146,14/04/1997
-39.86472222,-72.83888889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Los Lagos,XIV,DECRETO NOTIFICADO,146,14/04/1997
-36.60555556,-72.10277778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Chillán,VIII,DECRETO NOTIFICADO,146,14/04/1997
-20.21222222,-70.15027778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Iquique,I,DECRETO NOTIFICADO,146,14/04/1997
-29.90666667,-71.22166667,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Serena,IV,DECRETO NOTIFICADO,146,14/04/1997
-27.36,-70.32611111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Copiapó,III,DECRETO NOTIFICADO,146,14/04/1997
-40.46222222,-73.42694444,ENTEL TELEFONIA MOVIL S.A.,Entel,,San Pablo,X,DECRETO NOTIFICADO,146,14/04/1997
-37.95611111,-72.43027778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Collipulli,IX,DECRETO NOTIFICADO,146,14/04/1997
-37.61388889,-72.65777778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Mulchén,VIII,DECRETO NOTIFICADO,146,14/04/1997
-37.03805556,-72.37638889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Cabrero,VIII,DECRETO NOTIFICADO,146,14/04/1997
-40.14944444,-72.95305556,ENTEL TELEFONIA MOVIL S.A.,Entel,,Paillaco,XIV,DECRETO NOTIFICADO,146,14/04/1997
-53.145,-70.90972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Concepción,VIII,DECRETO NOTIFICADO,146,14/04/1997
-53.145,-70.90972222,ENTEL TELEFONIA MOVIL S.A.,Entel,,Concepción,VIII,DECRETO NOTIFICADO,146,14/04/1997
-40.91527778,-73.24444444,ENTEL TELEFONIA MOVIL S.A.,Entel,,Purranque,X,DECRETO NOTIFICADO,146,14/04/1997
-34.91,-71.35527778,ENTEL TELEFONIA MOVIL S.A.,Entel,,Rauco,VII,DECRETO NOTIFICADO,146,14/04/1997
-42.26055556,-73.69083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Dalcahue,X,DECRETO NOTIFICADO,146,14/04/1997
-41.89,-73.81388889,ENTEL TELEFONIA MOVIL S.A.,Entel,,Ancud,X,DECRETO NOTIFICADO,146,14/04/1997
